Country Name,Country Code,Indicator Name,Indicator Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Armenia,ARM,Land area (sq. km),AG.LND.TOTL.K2,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low
American Samoa,ASM,Land area (sq. km),AG.LND.TOTL.K2,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low
Antigua and Barbuda,ATG,Land area (sq. km),AG.LND.TOTL.K2,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low
Australia,AUS,Land area (sq. km),AG.LND.TOTL.K2,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high
Austria,AUT,Land area (sq. km),AG.LND.TOTL.K2,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average
Azerbaijan,AZE,Land area (sq. km),AG.LND.TOTL.K2,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average
Burundi,BDI,Land area (sq. km),AG.LND.TOTL.K2,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low
Belgium,BEL,Land area (sq. km),AG.LND.TOTL.K2,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low
Benin,BEN,Land area (sq. km),AG.LND.TOTL.K2,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average
Burkina Faso,BFA,Land area (sq. km),AG.LND.TOTL.K2,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average
Bangladesh,BGD,Land area (sq. km),AG.LND.TOTL.K2,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average
Bulgaria,BGR,Land area (sq. km),AG.LND.TOTL.K2,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average
Bahrain,BHR,Land area (sq. km),AG.LND.TOTL.K2,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low
"Bahamas, The",BHS,Land area (sq. km),AG.LND.TOTL.K2,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low
Bosnia and Herzegovina,BIH,Land area (sq. km),AG.LND.TOTL.K2,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average
Belarus,BLR,Land area (sq. km),AG.LND.TOTL.K2,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average
Belize,BLZ,Land area (sq. km),AG.LND.TOTL.K2,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low
Bermuda,BMU,Land area (sq. km),AG.LND.TOTL.K2,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low
Bolivia,BOL,Land area (sq. km),AG.LND.TOTL.K2,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average
Brazil,BRA,Land area (sq. km),AG.LND.TOTL.K2,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high
Barbados,BRB,Land area (sq. km),AG.LND.TOTL.K2,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low
Brunei Darussalam,BRN,Land area (sq. km),AG.LND.TOTL.K2,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low
Bhutan,BTN,Land area (sq. km),AG.LND.TOTL.K2,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low
Botswana,BWA,Land area (sq. km),AG.LND.TOTL.K2,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average
Central African Republic,CAF,Land area (sq. km),AG.LND.TOTL.K2,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average
Canada,CAN,Land area (sq. km),AG.LND.TOTL.K2,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high
Central Europe and the Baltics,CEB,Land area (sq. km),AG.LND.TOTL.K2,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average
Switzerland,CHE,Land area (sq. km),AG.LND.TOTL.K2,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low
Channel Islands,CHI,Land area (sq. km),AG.LND.TOTL.K2,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low
Chile,CHL,Land area (sq. km),AG.LND.TOTL.K2,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average
China,CHN,Land area (sq. km),AG.LND.TOTL.K2,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high
Cote d'Ivoire,CIV,Land area (sq. km),AG.LND.TOTL.K2,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average
Cameroon,CMR,Land area (sq. km),AG.LND.TOTL.K2,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average
"Congo, Dem. Rep.",COD,Land area (sq. km),AG.LND.TOTL.K2,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average
"Congo, Rep.",COG,Land area (sq. km),AG.LND.TOTL.K2,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average
Colombia,COL,Land area (sq. km),AG.LND.TOTL.K2,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average
Comoros,COM,Land area (sq. km),AG.LND.TOTL.K2,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low
Cabo Verde,CPV,Land area (sq. km),AG.LND.TOTL.K2,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low
Costa Rica,CRI,Land area (sq. km),AG.LND.TOTL.K2,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average
Caribbean small states,CSS,Land area (sq. km),AG.LND.TOTL.K2,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average
Cuba,CUB,Land area (sq. km),AG.LND.TOTL.K2,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average
Curacao,CUW,Land area (sq. km),AG.LND.TOTL.K2,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low
Cayman Islands,CYM,Land area (sq. km),AG.LND.TOTL.K2,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low
Cyprus,CYP,Land area (sq. km),AG.LND.TOTL.K2,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low
Czech Republic,CZE,Land area (sq. km),AG.LND.TOTL.K2,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average
Germany,DEU,Land area (sq. km),AG.LND.TOTL.K2,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average
Djibouti,DJI,Land area (sq. km),AG.LND.TOTL.K2,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low
Dominica,DMA,Land area (sq. km),AG.LND.TOTL.K2,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low
Denmark,DNK,Land area (sq. km),AG.LND.TOTL.K2,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low
Dominican Republic,DOM,Land area (sq. km),AG.LND.TOTL.K2,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low
Algeria,DZA,Land area (sq. km),AG.LND.TOTL.K2,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average
East Asia & Pacific (excluding high income),EAP,Land area (sq. km),AG.LND.TOTL.K2,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high
Early-demographic dividend,EAR,Land area (sq. km),AG.LND.TOTL.K2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
East Asia & Pacific,EAS,Land area (sq. km),AG.LND.TOTL.K2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Europe & Central Asia (excluding high income),ECA,Land area (sq. km),AG.LND.TOTL.K2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Europe & Central Asia,ECS,Land area (sq. km),AG.LND.TOTL.K2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Ecuador,ECU,Land area (sq. km),AG.LND.TOTL.K2,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average
"Egypt, Arab Rep.",EGY,Land area (sq. km),AG.LND.TOTL.K2,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average,average
Euro area,EMU,Land area (sq. km),AG.LND.TOTL.K2,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average
Eritrea,ERI,Land area (sq. km),AG.LND.TOTL.K2,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average
Spain,ESP,Land area (sq. km),AG.LND.TOTL.K2,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,average,below_average,average,average,average,below_average,below_average,below_average,below_average,below_average,below_average
Estonia,EST,Land area (sq. km),AG.LND.TOTL.K2,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low
Ethiopia,ETH,Land area (sq. km),AG.LND.TOTL.K2,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,average,average,average,average,average,average,average,average,average,average,average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average
European Union,EUU,Land area (sq. km),AG.LND.TOTL.K2,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average,above_average
Fragile and conflict affected situations,FCS,Land area (sq. km),AG.LND.TOTL.K2,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high,very_high
