Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Burundi,BDI,Land area (sq. km),AG.LND.TOTL.K2,25680.0,25680.0,25680.0,25680.0,25680.0,25680.0,25680.0,25680.0,25680.0,25680.0,25680.0,25680.0,25680.0,25680.0,25680.0,25680.0,25680.0,25680.0,25680.0,25680.0,25680.0,25680.0,25680.0,25680.0,25680.0,25680.0,25680.0,25680.0,25680.0,25680.0,25680.0
Belgium,BEL,Land area (sq. km),AG.LND.TOTL.K2,32820.0,32820.0,32820.0,32820.0,32820.0,32820.0,32820.0,32820.0,32820.0,32820.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0
Benin,BEN,Land area (sq. km),AG.LND.TOTL.K2,112760.0,112760.0,112760.0,112760.0,112760.0,112760.0,112760.0,112760.0,112760.0,112760.0,112760.0,112760.0,112760.0,112760.0,112760.0,112760.0,112760.0,112760.0,112760.0,112760.0,112760.0,112760.0,112760.0,112760.0,112760.0,112760.0,112760.0,112760.0,112760.0,112760.0,112760.0
Burkina Faso,BFA,Land area (sq. km),AG.LND.TOTL.K2,273600.0,273600.0,273600.0,273600.0,273600.0,273600.0,273600.0,273600.0,273600.0,273600.0,273600.0,273600.0,273600.0,273600.0,273600.0,273600.0,273600.0,273600.0,273600.0,273600.0,273600.0,273600.0,273600.0,273600.0,273600.0,273600.0,273600.0,273600.0,273600.0,273600.0,273600.0
Bangladesh,BGD,Land area (sq. km),AG.LND.TOTL.K2,130170.0,130170.0,130170.0,130170.0,130170.0,130170.0,130170.0,130170.0,130170.0,130170.0,130170.0,130170.0,130170.0,130170.0,130170.0,130170.0,130170.0,130170.0,130170.0,130170.0,130170.0,130170.0,130170.0,130170.0,130170.0,130170.0,130170.0,130170.0,130170.0,130170.0,130170.0
Bulgaria,BGR,Land area (sq. km),AG.LND.TOTL.K2,110630.0,110630.0,110630.0,110630.0,110630.0,110630.0,110630.0,110630.0,110630.0,110630.0,110630.0,110630.0,108800.0,108770.0,108760.0,108640.0,108630.0,108610.0,108610.0,108560.0,108560.0,108560.0,108560.0,108560.0,108560.0,108560.0,108560.0,108560.0,108560.0,108560.0,108560.0
Bahrain,BHR,Land area (sq. km),AG.LND.TOTL.K2,690.0,690.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,720.0,730.0,740.0,740.0,750.0,760.0,760.0,762.0,767.0,770.0,770.0,771.0,778.0,779.0,780.0,780.0,780.0,780.0
"Bahamas, The",BHS,Land area (sq. km),AG.LND.TOTL.K2,10010.0,10010.0,10010.0,10010.0,10010.0,10010.0,10010.0,10010.0,10010.0,10010.0,10010.0,10010.0,10010.0,10010.0,10010.0,10010.0,10010.0,10010.0,10010.0,10010.0,10010.0,10010.0,10010.0,10010.0,10010.0,10010.0,10010.0,10010.0,10010.0,10010.0,10010.0
Bosnia and Herzegovina,BIH,Land area (sq. km),AG.LND.TOTL.K2,51200.0,51200.0,51200.0,51200.0,51200.0,51200.0,51200.0,51200.0,51200.0,51200.0,51200.0,51200.0,51200.0,51200.0,51200.0,51200.0,51200.0,51200.0,51200.0,51200.0,51200.0,51200.0,51200.0,51200.0,51200.0,51200.0,51200.0,51200.0,51200.0,51200.0,51200.0
Belarus,BLR,Land area (sq. km),AG.LND.TOTL.K2,202840.0,202840.0,202840.0,202840.0,202840.0,202840.0,202840.0,202840.0,202840.0,202840.0,202840.0,202840.0,202830.0,202830.0,202810.0,202830.0,202900.0,202900.0,202900.0,202820.0,202900.0,202910.0,202910.0,202908.0,202973.0,202978.0,202988.0,202990.0,202980.0,202980.0,202980.0
Belize,BLZ,Land area (sq. km),AG.LND.TOTL.K2,22810.0,22810.0,22810.0,22810.0,22810.0,22810.0,22810.0,22810.0,22810.0,22810.0,22810.0,22810.0,22810.0,22810.0,22810.0,22810.0,22810.0,22810.0,22810.0,22810.0,22810.0,22810.0,22810.0,22810.0,22810.0,22810.0,22810.0,22810.0,22810.0,22810.0,22810.0
Bermuda,BMU,Land area (sq. km),AG.LND.TOTL.K2,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
Bolivia,BOL,Land area (sq. km),AG.LND.TOTL.K2,1083300.0,1083300.0,1083300.0,1083300.0,1083300.0,1083300.0,1083300.0,1083300.0,1083300.0,1083300.0,1083300.0,1083300.0,1083300.0,1083300.0,1083300.0,1083300.0,1083300.0,1083300.0,1083300.0,1083300.0,1083300.0,1083300.0,1083300.0,1083300.0,1083300.0,1083300.0,1083300.0,1083300.0,1083300.0,1083300.0,1083300.0
Brazil,BRA,Land area (sq. km),AG.LND.TOTL.K2,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0,8358140.0
Barbados,BRB,Land area (sq. km),AG.LND.TOTL.K2,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0
Brunei Darussalam,BRN,Land area (sq. km),AG.LND.TOTL.K2,5270.0,5270.0,5270.0,5270.0,5270.0,5270.0,5270.0,5270.0,5270.0,5270.0,5270.0,5270.0,5270.0,5270.0,5270.0,5270.0,5270.0,5270.0,5270.0,5270.0,5270.0,5270.0,5270.0,5270.0,5270.0,5270.0,5270.0,5270.0,5270.0,5270.0,5270.0
Bhutan,BTN,Land area (sq. km),AG.LND.TOTL.K2,46723.0,46723.0,46723.0,46723.0,39800.0,39800.0,39800.0,39800.0,39800.0,39800.0,39800.0,39800.0,39800.0,39800.0,38117.0,38117.0,38117.0,38117.0,38117.0,38117.0,38117.0,38117.0,38117.0,38117.0,38117.0,38117.0,38144.0,38144.0,38140.0,38140.0,38140.0
Botswana,BWA,Land area (sq. km),AG.LND.TOTL.K2,566730.0,566730.0,566730.0,566730.0,566730.0,566730.0,566730.0,566730.0,566730.0,566730.0,566730.0,566730.0,566730.0,566730.0,566730.0,566730.0,566730.0,566730.0,566730.0,566730.0,566730.0,566730.0,566730.0,566730.0,566730.0,566730.0,566730.0,566730.0,566730.0,566730.0,566730.0
Central African Republic,CAF,Land area (sq. km),AG.LND.TOTL.K2,622980.0,622980.0,622980.0,622980.0,622980.0,622980.0,622980.0,622980.0,622980.0,622980.0,622980.0,622980.0,622980.0,622980.0,622980.0,622980.0,622980.0,622980.0,622980.0,622980.0,622980.0,622980.0,622980.0,622980.0,622980.0,622980.0,622980.0,622980.0,622980.0,622980.0,622980.0
Canada,CAN,Land area (sq. km),AG.LND.TOTL.K2,8965590.0,8965590.0,8965590.0,8965590.0,8965590.0,8965590.0,8965590.0,8965590.0,8965590.0,8965590.0,8965590.0,8965590.0,8965590.0,8965590.0,8965590.0,8965590.0,8965590.0,8965590.0,8965590.0,8965590.0,8965590.0,8965590.0,8965590.0,8965590.0,8965590.0,8965590.0,8965590.0,8965590.0,8965590.0,8965590.0,8965590.0
Central Europe and the Baltics,CEB,Land area (sq. km),AG.LND.TOTL.K2,1104826.0,1104936.0,1104936.0,1104926.0,1104976.0,1104956.0,1105056.0,1105006.0,1104996.0,1105006.0,1104936.0,1104936.0,1103266.0,1103276.0,1103436.0,1103286.0,1103256.0,1103146.0,1103137.2,1104120.8,1104162.2,1104188.0,1103997.7,1105073.0,1106380.0,1106364.6,1106354.0,1106329.1,1106266.4,1106266.4,1106266.4
Switzerland,CHE,Land area (sq. km),AG.LND.TOTL.K2,39529.0,39529.0,39529.0,39529.0,39529.0,39529.0,39528.0,39527.0,39526.0,39525.0,39524.0,39523.0,39522.0,39521.0,39520.0,39518.0,39517.0,39516.0,39516.0,39516.0,39516.0,39516.0,39516.0,39516.0,39516.0,39516.03,39516.03,39516.03,39516.03,39516.03,39516.03
Channel Islands,CHI,Land area (sq. km),AG.LND.TOTL.K2,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0
Chile,CHL,Land area (sq. km),AG.LND.TOTL.K2,743532.0,743532.0,743532.0,743532.0,743532.0,743532.0,743532.0,743532.0,743532.0,743532.0,743532.0,743532.0,743532.0,743532.0,743532.0,743532.0,743532.0,743532.0,743532.0,743532.0,743532.0,743532.0,743532.0,743532.0,743532.0,743532.0,743532.0,743532.0,743532.0,743532.0,743532.0
China,CHN,Land area (sq. km),AG.LND.TOTL.K2,9424670.0,9424670.0,9424670.0,9424670.0,9424670.0,9424720.0,9424710.0,9424710.0,9424710.0,9424710.0,9424700.0,9424700.2,9424700.2,9424699.7,9424700.5,9424699.8,9424700.0,9424700.0,9424700.0,9424700.5,9424700.7,9424700.9,9424700.9,9424701.3,9424701.3,9424701.4,9424700.5,9424700.8,9424702.9,9424702.9,9424702.9
Cote d'Ivoire,CIV,Land area (sq. km),AG.LND.TOTL.K2,318000.0,318000.0,318000.0,318000.0,318000.0,318000.0,318000.0,318000.0,318000.0,318000.0,318000.0,318000.0,318000.0,318000.0,318000.0,318000.0,318000.0,318000.0,318000.0,318000.0,318000.0,318000.0,318000.0,318000.0,318000.0,318000.0,318000.0,318000.0,318000.0,318000.0,318000.0
Cameroon,CMR,Land area (sq. km),AG.LND.TOTL.K2,472710.0,472710.0,472710.0,472710.0,472710.0,472710.0,472710.0,472710.0,472710.0,472710.0,472710.0,472710.0,472710.0,472710.0,472710.0,472710.0,472710.0,472710.0,472710.0,472710.0,472710.0,472710.0,472710.0,472710.0,472710.0,472710.0,472710.0,472710.0,472710.0,472710.0,472710.0
"Congo, Dem. Rep.",COD,Land area (sq. km),AG.LND.TOTL.K2,2267050.0,2267050.0,2267050.0,2267050.0,2267050.0,2267050.0,2267050.0,2267050.0,2267050.0,2267050.0,2267050.0,2267050.0,2267050.0,2267050.0,2267050.0,2267050.0,2267050.0,2267050.0,2267050.0,2267050.0,2267050.0,2267050.0,2267050.0,2267050.0,2267050.0,2267050.0,2267050.0,2267050.0,2267050.0,2267050.0,2267050.0
"Congo, Rep.",COG,Land area (sq. km),AG.LND.TOTL.K2,341500.0,341500.0,341500.0,341500.0,341500.0,341500.0,341500.0,341500.0,341500.0,341500.0,341500.0,341500.0,341500.0,341500.0,341500.0,341500.0,341500.0,341500.0,341500.0,341500.0,341500.0,341500.0,341500.0,341500.0,341500.0,341500.0,341500.0,341500.0,341500.0,341500.0,341500.0
Colombia,COL,Land area (sq. km),AG.LND.TOTL.K2,1109500.0,1109500.0,1109500.0,1109500.0,1109500.0,1109500.0,1109500.0,1109500.0,1109500.0,1109500.0,1109500.0,1109500.0,1109500.0,1109500.0,1109500.0,1109500.0,1109500.0,1109500.0,1109500.0,1109500.0,1109500.0,1109500.0,1109500.0,1109500.0,1109500.0,1109500.0,1109500.0,1109500.0,1109500.0,1109500.0,1109500.0
Comoros,COM,Land area (sq. km),AG.LND.TOTL.K2,1861.0,1861.0,1861.0,1861.0,1861.0,1861.0,1861.0,1861.0,1861.0,1861.0,1861.0,1861.0,1861.0,1861.0,1861.0,1861.0,1861.0,1861.0,1861.0,1861.0,1861.0,1861.0,1861.0,1861.0,1861.0,1861.0,1861.0,1861.0,1861.0,1861.0,1861.0
Cabo Verde,CPV,Land area (sq. km),AG.LND.TOTL.K2,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0
Costa Rica,CRI,Land area (sq. km),AG.LND.TOTL.K2,51060.0,51060.0,51060.0,51060.0,51060.0,51060.0,51060.0,51060.0,51060.0,51060.0,51060.0,51060.0,51060.0,51060.0,51060.0,51060.0,51060.0,51060.0,51060.0,51060.0,51060.0,51060.0,51060.0,51060.0,51060.0,51060.0,51060.0,51060.0,51060.0,51060.0,51060.0
Caribbean small states,CSS,Land area (sq. km),AG.LND.TOTL.K2,404850.0,404850.0,404850.0,404850.0,404850.0,404850.0,404850.0,404850.0,404850.0,404850.0,404850.0,404850.0,404850.0,404850.0,404850.0,404850.0,404850.0,404850.0,404850.0,404850.0,404850.0,404850.0,404850.0,404850.0,404850.0,404850.0,404850.0,404850.0,404850.0,404850.0,404850.0
Cuba,CUB,Land area (sq. km),AG.LND.TOTL.K2,107400.0,107400.0,107400.0,107400.0,107400.0,107400.0,107400.0,107400.0,107400.0,107400.0,107400.0,107400.0,106390.0,106400.0,106410.0,106440.0,106430.0,106440.0,106440.0,106440.0,106440.0,106863.0,106649.0,104220.0,104020.0,104100.0,104040.0,103800.0,103800.0,103800.0,103800.0
Curacao,CUW,Land area (sq. km),AG.LND.TOTL.K2,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0
Cayman Islands,CYM,Land area (sq. km),AG.LND.TOTL.K2,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
Cyprus,CYP,Land area (sq. km),AG.LND.TOTL.K2,9240.0,9240.0,9240.0,9240.0,9240.0,9240.0,9240.0,9240.0,9240.0,9240.0,9240.0,9240.0,9240.0,9240.0,9240.0,9240.0,9240.0,9240.0,9240.0,9240.0,9240.0,9240.0,9240.0,9240.0,9240.0,9240.0,9240.0,9240.0,9240.0,9240.0,9240.0
Czech Republic,CZE,Land area (sq. km),AG.LND.TOTL.K2,77270.0,77270.0,77270.0,77270.0,77270.0,77270.0,77270.0,77270.0,77270.0,77270.0,77270.0,77270.0,77270.0,77270.0,77260.0,77260.0,77250.0,77250.0,77250.0,77250.0,77240.0,77240.0,77230.0,77220.0,77220.0,77210.0,77220.0,77210.0,77200.0,77200.0,77200.0
Germany,DEU,Land area (sq. km),AG.LND.TOTL.K2,349130.0,349130.0,349130.0,349120.0,349110.0,349100.0,349090.0,349050.0,349020.0,348980.0,348950.0,348900.0,348860.0,348810.0,348770.0,348760.0,348720.0,348670.0,348630.0,348610.0,348570.0,348560.0,348540.0,348880.0,348900.0,348860.0,349360.0,349370.0,349380.0,349380.0,349380.0
Djibouti,DJI,Land area (sq. km),AG.LND.TOTL.K2,23180.0,23180.0,23180.0,23180.0,23180.0,23180.0,23180.0,23180.0,23180.0,23180.0,23180.0,23180.0,23180.0,23180.0,23180.0,23180.0,23180.0,23180.0,23180.0,23180.0,23180.0,23180.0,23180.0,23180.0,23180.0,23180.0,23180.0,23180.0,23180.0,23180.0,23180.0
Dominica,DMA,Land area (sq. km),AG.LND.TOTL.K2,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0
Denmark,DNK,Land area (sq. km),AG.LND.TOTL.K2,42390.0,42390.0,42430.0,42430.0,42430.0,42430.0,42430.0,42430.0,42430.0,42430.0,42430.0,42430.0,42430.0,42430.0,42430.0,42430.0,42430.0,42430.0,42430.0,42430.0,42430.0,42430.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0
Dominican Republic,DOM,Land area (sq. km),AG.LND.TOTL.K2,48310.0,48310.0,48310.0,48310.0,48310.0,48310.0,48310.0,48310.0,48310.0,48310.0,48310.0,48310.0,48310.0,48310.0,48310.0,48310.0,48310.0,48310.0,48310.0,48310.0,48310.0,48310.0,48310.0,48310.0,48310.0,48310.0,48310.0,48310.0,48310.0,48310.0,48310.0
Algeria,DZA,Land area (sq. km),AG.LND.TOTL.K2,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381741.0,2381741.0,2381741.0,2381741.0,2381741.0,2381741.0
East Asia & Pacific (excluding high income),EAP,Land area (sq. km),AG.LND.TOTL.K2,15964940.0,15965820.0,15965820.0,15965820.0,15965820.0,15965870.0,15965860.0,15965860.0,15965860.0,15965860.0,15951420.0,15951450.2,15950910.2,15950429.7,15950310.5,15950249.8,15950360.0,15950410.0,15950200.0,15950190.5,15950150.7,15950180.9,15950040.9,15949971.3,15949971.3,15953666.8,16019614.9,16019325.2,16019326.9,16019326.9,16019326.9
Early-demographic dividend,EAR,Land area (sq. km),AG.LND.TOTL.K2,33245913.0,33246613.0,33246633.0,33145633.0,33138710.0,33138710.0,33138710.0,33138710.0,33110230.0,33110230.0,33110580.0,33110580.0,33110580.0,33110400.0,33237851.328,33237854.777,33238021.344,33238064.296,33237849.056,33238377.983,33238312.379,33238302.088,33238166.376,33238099.38,33236719.045,33251969.914,33317975.039,33317660.999,33317702.39,33317702.39,33317702.39
East Asia & Pacific,EAS,Land area (sq. km),AG.LND.TOTL.K2,24436470.0,24438270.0,24438270.0,24438270.0,24438270.0,24438380.0,24438270.0,24438270.0,24438270.0,24438270.0,24423830.0,24424146.2,24423662.2,24423203.7,24423107.5,24423076.8,24423222.6,24423314.2,24423179.2,24423240.0,24423342.4,24423364.8,24423346.8,24423394.6,24423400.6,24427111.2,24502823.4,24502555.0,24502428.8,24502428.8,24502428.8
Europe & Central Asia (excluding high income),ECA,Land area (sq. km),AG.LND.TOTL.K2,22638414.0,22638524.0,22638524.0,22634834.0,22630024.0,22627044.0,22626654.0,22627344.0,22629919.0,22636742.0,22629562.0,22628661.0,22627485.0,22627599.0,22627899.0,22627977.0,22624344.0,22623996.0,22623124.0,22623139.0,22623203.0,22623335.0,22623195.0,22623224.0,22622139.0,22637339.0,22637353.0,22637366.0,22626524.3,22626524.3,22626524.3
Europe & Central Asia,ECS,Land area (sq. km),AG.LND.TOTL.K2,27390035.027,27390145.027,27390185.027,27386475.027,27381655.027,27378665.027,27378334.027,27447673.027,27450147.027,27456929.027,27448989.027,27447557.027,27446860.027,27447383.027,27447432.027,27447358.027,27443074.027,27442783.027,27441352.227,27442170.827,27443589.227,27443457.027,27438149.727,27439425.187,27439564.627,27454239.957,27454601.387,27454570.067,27447886.686,27447886.686,27447886.686
Ecuador,ECU,Land area (sq. km),AG.LND.TOTL.K2,276840.0,276840.0,276840.0,276840.0,276840.0,276840.0,276840.0,276840.0,248360.0,248360.0,248360.0,248360.0,248360.0,248360.0,248360.0,248360.0,248360.0,248360.0,248360.0,248360.0,248360.0,248360.0,248360.0,248360.0,248360.0,248360.0,248360.0,248360.0,248360.0,248360.0,248360.0
"Egypt, Arab Rep.",EGY,Land area (sq. km),AG.LND.TOTL.K2,995450.0,995450.0,995450.0,995450.0,995450.0,995450.0,995450.0,995450.0,995450.0,995450.0,995450.0,995450.0,995450.0,995450.0,995450.0,995450.0,995450.0,995450.0,995450.0,995450.0,995450.0,995450.0,995450.0,995450.0,995450.0,995450.0,995450.0,995450.0,995450.0,995450.0,995450.0
Euro area,EMU,Land area (sq. km),AG.LND.TOTL.K2,2678352.0,2678352.0,2678352.0,2678342.0,2678332.0,2678322.0,2678312.0,2678272.0,2678242.0,2678202.0,2677623.0,2677093.0,2677573.0,2678033.0,2677653.0,2677513.0,2676883.0,2676941.0,2676402.2,2676305.8,2677670.2,2677456.0,2677738.7,2679126.2,2679055.6,2678458.2,2678840.6,2678829.05,2682452.479,2682452.479,2682452.479
Eritrea,ERI,Land area (sq. km),AG.LND.TOTL.K2,101000.0,101000.0,101000.0,101000.0,101000.0,101000.0,101000.0,101000.0,101000.0,101000.0,101000.0,101000.0,101000.0,101000.0,101000.0,101000.0,101000.0,101000.0,101000.0,101000.0,101000.0,101000.0,101000.0,101000.0,101000.0,101000.0,101000.0,101000.0,101000.0,101000.0,101000.0
Spain,ESP,Land area (sq. km),AG.LND.TOTL.K2,499440.0,499440.0,499440.0,499440.0,499440.0,499440.0,499440.0,499440.0,499440.0,499440.0,499000.0,498520.0,499040.0,499210.0,499180.0,499090.0,498980.0,499110.0,498800.0,498660.0,500010.0,499880.0,500210.0,500210.0,500210.0,499661.0,499564.0,499547.35,499603.479,499603.479,499603.479
