Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Barbados,BRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
Brunei Darussalam,BRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
Bhutan,BTN,Access to electricity (% of population),EG.ELC.ACCS.ZS,30_35,30_35,30_35,30_35,30_35,30_35,30_35,30_35,30_35,30_35,30_35,40_45,40_45,40_45,50_55,55_60,55_60,70_75,65_70,70_75,70_75,80_85,90_95,85_90,90_95,95_100,95_100,95_100,95_100,95_100,95_100
Botswana,BWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,10_15,10_15,5_10,10_15,10_15,15_20,15_20,20_25,20_25,25_30,25_30,20_25,30_35,30_35,35_40,35_40,40_45,40_45,40_45,40_45,50_55,50_55,55_60,55_60,55_60,60_65,60_65,65_70,65_70,70_75,70_75
Central African Republic,CAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15
Canada,CAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
Central Europe and the Baltics,CEB,Access to electricity (% of population),EG.ELC.ACCS.ZS,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
Switzerland,CHE,Access to electricity (% of population),EG.ELC.ACCS.ZS,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
Channel Islands,CHI,Access to electricity (% of population),EG.ELC.ACCS.ZS,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
Chile,CHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,90_95,90_95,90_95,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
China,CHN,Access to electricity (% of population),EG.ELC.ACCS.ZS,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
Cote d'Ivoire,CIV,Access to electricity (% of population),EG.ELC.ACCS.ZS,35_40,35_40,35_40,35_40,35_40,40_45,40_45,45_50,45_50,45_50,45_50,45_50,50_55,50_55,50_55,55_60,60_65,55_60,60_65,55_60,55_60,55_60,55_60,60_65,60_65,60_65,60_65,65_70,65_70,65_70,65_70
Cameroon,CMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,25_30,25_30,30_35,30_35,30_35,35_40,35_40,35_40,40_45,40_45,40_45,45_50,40_45,45_50,45_50,45_50,45_50,45_50,50_55,50_55,50_55,50_55,50_55,55_60,55_60,55_60,55_60,60_65,60_65,60_65,60_65
"Congo, Dem. Rep.",COD,Access to electricity (% of population),EG.ELC.ACCS.ZS,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,10_15,15_20,10_15,10_15,10_15,10_15,15_20,10_15,10_15,15_20,15_20,15_20,15_20,15_20,15_20
"Congo, Rep.",COG,Access to electricity (% of population),EG.ELC.ACCS.ZS,30_35,30_35,30_35,30_35,30_35,30_35,30_35,30_35,30_35,30_35,30_35,30_35,30_35,30_35,30_35,30_35,30_35,35_40,35_40,35_40,35_40,40_45,40_45,40_45,40_45,40_45,45_50,45_50,45_50,45_50,45_50
Colombia,COL,Access to electricity (% of population),EG.ELC.ACCS.ZS,85_90,90_95,90_95,90_95,90_95,90_95,90_95,90_95,90_95,90_95,95_100,95_100,90_95,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
Comoros,COM,Access to electricity (% of population),EG.ELC.ACCS.ZS,25_30,25_30,25_30,25_30,25_30,25_30,25_30,30_35,35_40,35_40,35_40,40_45,40_45,45_50,45_50,50_55,50_55,55_60,55_60,60_65,70_75,65_70,65_70,65_70,70_75,70_75,75_80,75_80,80_85,80_85,80_85
Cabo Verde,CPV,Access to electricity (% of population),EG.ELC.ACCS.ZS,55_60,55_60,55_60,55_60,55_60,55_60,55_60,55_60,55_60,55_60,55_60,55_60,55_60,60_65,65_70,65_70,65_70,70_75,70_75,70_75,80_85,75_80,80_85,80_85,85_90,85_90,85_90,90_95,90_95,95_100,95_100
Costa Rica,CRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
Caribbean small states,CSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,80_85,80_85,80_85,80_85,80_85,80_85,80_85,80_85,80_85,85_90,85_90,85_90,85_90,85_90,85_90,90_95,90_95,90_95,90_95,90_95,90_95,90_95,90_95,90_95,90_95,95_100,95_100,95_100,95_100,95_100,95_100
Cuba,CUB,Access to electricity (% of population),EG.ELC.ACCS.ZS,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
Curacao,CUW,Access to electricity (% of population),EG.ELC.ACCS.ZS,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
Cayman Islands,CYM,Access to electricity (% of population),EG.ELC.ACCS.ZS,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
Cyprus,CYP,Access to electricity (% of population),EG.ELC.ACCS.ZS,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
Czech Republic,CZE,Access to electricity (% of population),EG.ELC.ACCS.ZS,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
Djibouti,DJI,Access to electricity (% of population),EG.ELC.ACCS.ZS,60_65,60_65,60_65,60_65,60_65,60_65,60_65,55_60,55_60,55_60,55_60,55_60,45_50,55_60,55_60,55_60,55_60,55_60,55_60,55_60,55_60,55_60,50_55,55_60,55_60,55_60,55_60,60_65,60_65,60_65,60_65
Dominica,DMA,Access to electricity (% of population),EG.ELC.ACCS.ZS,70_75,70_75,70_75,70_75,70_75,70_75,70_75,70_75,70_75,75_80,80_85,80_85,85_90,80_85,85_90,85_90,85_90,90_95,90_95,90_95,90_95,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
Denmark,DNK,Access to electricity (% of population),EG.ELC.ACCS.ZS,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
Dominican Republic,DOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,75_80,75_80,80_85,80_85,80_85,80_85,85_90,85_90,85_90,90_95,85_90,85_90,85_90,85_90,90_95,90_95,90_95,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
Algeria,DZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
East Asia & Pacific (excluding high income),EAP,Access to electricity (% of population),EG.ELC.ACCS.ZS,90_95,90_95,90_95,90_95,90_95,90_95,90_95,90_95,90_95,90_95,90_95,90_95,90_95,90_95,90_95,90_95,90_95,90_95,90_95,90_95,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
Early-demographic dividend,EAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,55_60,55_60,55_60,55_60,55_60,55_60,60_65,60_65,60_65,65_70,65_70,60_65,65_70,65_70,70_75,70_75,70_75,70_75,75_80,75_80,75_80,75_80,80_85,80_85,80_85,85_90,85_90,85_90,90_95,90_95,90_95
East Asia & Pacific,EAS,Access to electricity (% of population),EG.ELC.ACCS.ZS,90_95,90_95,90_95,90_95,90_95,90_95,90_95,90_95,90_95,90_95,90_95,90_95,90_95,90_95,90_95,90_95,90_95,90_95,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
Europe & Central Asia (excluding high income),ECA,Access to electricity (% of population),EG.ELC.ACCS.ZS,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
Europe & Central Asia,ECS,Access to electricity (% of population),EG.ELC.ACCS.ZS,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
Ecuador,ECU,Access to electricity (% of population),EG.ELC.ACCS.ZS,85_90,85_90,85_90,85_90,85_90,85_90,90_95,90_95,90_95,90_95,90_95,90_95,90_95,90_95,90_95,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
"Egypt, Arab Rep.",EGY,Access to electricity (% of population),EG.ELC.ACCS.ZS,90_95,90_95,90_95,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
Euro area,EMU,Access to electricity (% of population),EG.ELC.ACCS.ZS,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
Eritrea,ERI,Access to electricity (% of population),EG.ELC.ACCS.ZS,20_25,20_25,20_25,20_25,20_25,20_25,20_25,25_30,25_30,25_30,25_30,30_35,30_35,30_35,30_35,30_35,35_40,35_40,35_40,35_40,35_40,40_45,40_45,40_45,40_45,45_50,45_50,45_50,45_50,50_55,50_55
Spain,ESP,Access to electricity (% of population),EG.ELC.ACCS.ZS,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
Estonia,EST,Access to electricity (% of population),EG.ELC.ACCS.ZS,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
Ethiopia,ETH,Access to electricity (% of population),EG.ELC.ACCS.ZS,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,25_30,25_30,25_30,25_30,10_15,25_30,25_30,25_30,25_30,25_30,25_30,25_30,25_30,25_30,25_30,25_30,25_30,25_30,25_30,25_30
European Union,EUU,Access to electricity (% of population),EG.ELC.ACCS.ZS,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
Fragile and conflict affected situations,FCS,Access to electricity (% of population),EG.ELC.ACCS.ZS,30_35,30_35,30_35,30_35,30_35,30_35,30_35,30_35,30_35,30_35,30_35,35_40,35_40,40_45,35_40,35_40,40_45,45_50,40_45,40_45,40_45,45_50,45_50,45_50,45_50,45_50,50_55,50_55,50_55,50_55,50_55
Finland,FIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
Fiji,FJI,Access to electricity (% of population),EG.ELC.ACCS.ZS,65_70,65_70,65_70,65_70,65_70,65_70,65_70,70_75,70_75,70_75,75_80,75_80,75_80,75_80,80_85,80_85,80_85,85_90,85_90,85_90,85_90,90_95,90_95,90_95,90_95,95_100,95_100,95_100,95_100,95_100,95_100
France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
Faroe Islands,FRO,Access to electricity (% of population),EG.ELC.ACCS.ZS,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
"Micronesia, Fed. Sts.",FSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,45_50,45_50,45_50,45_50,45_50,45_50,45_50,45_50,45_50,45_50,45_50,45_50,50_55,50_55,50_55,55_60,55_60,55_60,60_65,60_65,60_65,65_70,65_70,70_75,70_75,70_75,75_80,75_80,80_85,80_85,80_85
Gabon,GAB,Access to electricity (% of population),EG.ELC.ACCS.ZS,70_75,70_75,70_75,70_75,70_75,70_75,70_75,70_75,70_75,70_75,70_75,75_80,75_80,75_80,75_80,80_85,80_85,80_85,80_85,80_85,85_90,85_90,85_90,85_90,85_90,85_90,85_90,85_90,85_90,90_95,90_95
United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
Georgia,GEO,Access to electricity (% of population),EG.ELC.ACCS.ZS,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
Ghana,GHA,Access to electricity (% of population),EG.ELC.ACCS.ZS,30_35,30_35,30_35,30_35,30_35,30_35,30_35,35_40,40_45,40_45,40_45,40_45,45_50,45_50,50_55,40_45,55_60,55_60,60_65,60_65,60_65,60_65,55_60,70_75,75_80,70_75,75_80,75_80,80_85,80_85,80_85
