Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
American Samoa,ASM,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Antigua and Barbuda,ATG,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Australia,AUS,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,5_10,10_15,5_10,10_15,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,0_5,0_5,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10
Austria,AUT,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,60_65,60_65,65_70,70_75,65_70,65_70,60_65,60_65,65_70,65_70,65_70,65_70,65_70,55_60,55_60,55_60,55_60,55_60,55_60,60_65,55_60,50_55,60_65,65_70,65_70,55_60,55_60,55_60,55_60,55_60,55_60
Azerbaijan,AZE,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,5_10,5_10,5_10,10_15,10_15,5_10,5_10,10_15,10_15,5_10,5_10,5_10,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,15_20,10_15,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10
Burundi,BDI,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Belgium,BEL,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5
Benin,BEN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5
Burkina Faso,BFA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Bangladesh,BGD,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,10_15,10_15,5_10,5_10,5_10,0_5,5_10,5_10,5_10,5_10,0_5,5_10,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5
Bulgaria,BGR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,0_5,5_10,5_10,5_10,0_5,5_10,5_10,5_10,5_10,5_10,5_10,0_5,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,10_15,5_10,5_10,5_10,5_10,10_15,10_15,10_15,10_15,10_15,10_15
Bahrain,BHR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5
"Bahamas, The",BHS,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Bosnia and Herzegovina,BIH,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,20_25,35_40,50_55,70_75,80_85,80_85,70_75,50_55,50_55,50_55,45_50,45_50,45_50,35_40,45_50,45_50,40_45,30_35,30_35,35_40,45_50,25_30,25_30,40_45,35_40,35_40,35_40,35_40,35_40,35_40,35_40
Belarus,BLR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5
Belize,BLZ,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Bermuda,BMU,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Bolivia,BOL,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,50_55,55_60,50_55,55_60,45_50,40_45,40_45,45_50,40_45,45_50,50_55,50_55,50_55,45_50,45_50,40_45,40_45,40_45,35_40,35_40,30_35,30_35,30_35,30_35,25_30,25_30,25_30,25_30,25_30,25_30,25_30
Brazil,BRA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,90_95,90_95,90_95,90_95,90_95,90_95,90_95,90_95,90_95,85_90,85_90,80_85,80_85,80_85,80_85,80_85,80_85,80_85,75_80,80_85,75_80,80_85,75_80,65_70,60_65,60_65,60_65,60_65,60_65,60_65,60_65
Barbados,BRB,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Brunei Darussalam,BRN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5
Bhutan,BTN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Botswana,BWA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5
Central African Republic,CAF,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Canada,CAN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,60_65,60_65,60_65,60_65,55_60,55_60,60_65,60_65,55_60,55_60,55_60,55_60,55_60,55_60,55_60,55_60,55_60,55_60,55_60,60_65,55_60,55_60,55_60,55_60,55_60,55_60,55_60,55_60,55_60,55_60,55_60
Central Europe and the Baltics,CEB,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,10_15,10_15,5_10,5_10,5_10,5_10,5_10,10_15,5_10,5_10,5_10,5_10,10_15,5_10,5_10,5_10,10_15,5_10,5_10,5_10,5_10,5_10,5_10
Switzerland,CHE,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,50_55,55_60,55_60,55_60,55_60,55_60,50_55,50_55,50_55,55_60,55_60,55_60,50_55,50_55,50_55,50_55,45_50,50_55,50_55,50_55,50_55,50_55,55_60,55_60,50_55,55_60,55_60,55_60,55_60,55_60,55_60
Channel Islands,CHI,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Chile,CHL,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,45_50,65_70,70_75,70_75,65_70,65_70,50_55,55_60,40_45,35_40,45_50,45_50,50_55,45_50,40_45,50_55,50_55,35_40,40_45,40_45,35_40,30_35,25_30,25_30,30_35,30_35,30_35,30_35,30_35,30_35,30_35
China,CHN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,20_25,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,10_15,15_20,15_20,15_20,10_15,15_20,15_20,15_20,10_15,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20
Cote d'Ivoire,CIV,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,65_70,65_70,55_60,50_55,45_50,60_65,50_55,45_50,30_35,35_40,35_40,35_40,30_35,35_40,30_35,25_30,25_30,30_35,30_35,35_40,25_30,25_30,25_30,20_25,20_25,15_20,15_20,15_20,15_20,15_20,15_20
Cameroon,CMR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,90_95,75_80,70_75,70_75,65_70,70_75,70_75,70_75,70_75,70_75,70_75,70_75,70_75,70_75,70_75,70_75
"Congo, Dem. Rep.",COD,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
"Congo, Rep.",COG,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,85_90,95_100,95_100,95_100,85_90,80_85,80_85,80_85,80_85,80_85,60_65,50_55,60_65,55_60,55_60,50_55,50_55,50_55,50_55,50_55,50_55,50_55
Colombia,COL,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,75_80,70_75,65_70,70_75,75_80,75_80,80_85,70_75,65_70,75_80,70_75,70_75,75_80,75_80,80_85,75_80,75_80,80_85,80_85,70_75,65_70,80_85,75_80,70_75,70_75,60_65,60_65,60_65,60_65,60_65,60_65
Comoros,COM,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Cabo Verde,CPV,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Costa Rica,CRI,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,95_100,90_95,70_75,80_85,80_85,70_75,75_80,85_90,75_80,80_85,80_85,80_85,75_80,80_85,80_85,75_80,75_80,70_75,75_80,75_80,75_80,70_75,70_75,65_70,65_70,70_75,70_75,70_75,70_75,70_75,70_75
Caribbean small states,CSS,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Cuba,CUB,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5
Curacao,CUW,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5
Cayman Islands,CYM,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Cyprus,CYP,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5
Czech Republic,CZE,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5
Germany,DEU,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5
Djibouti,DJI,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Dominica,DMA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Denmark,DNK,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5
Dominican Republic,DOM,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,5_10,10_15,5_10,20_25,5_10,10_15,10_15,5_10,10_15,10_15,5_10,5_10,5_10,10_15,15_20,15_20,15_20,10_15,10_15,10_15,10_15,10_15,10_15,10_15,5_10,5_10,5_10,5_10,5_10,5_10,5_10
Algeria,DZA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5
East Asia & Pacific (excluding high income),EAP,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,20_25,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,10_15,15_20,15_20,10_15,10_15,15_20,15_20,15_20,10_15,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20
Early-demographic dividend,EAR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,20_25,20_25,20_25,20_25,20_25,20_25,20_25,20_25,20_25,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,10_15,10_15,10_15,10_15,10_15,10_15,10_15
East Asia & Pacific,EAS,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,15_20,15_20,15_20,15_20,15_20,15_20
Europe & Central Asia (excluding high income),ECA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,10_15,15_20,15_20,15_20,20_25,20_25,15_20,20_25,20_25,20_25,15_20,15_20,15_20,15_20,20_25,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20
Europe & Central Asia,ECS,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,10_15,15_20,15_20,15_20,10_15,15_20,15_20,15_20,10_15,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20
Ecuador,ECU,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,75_80,70_75,65_70,75_80,80_85,60_65,65_70,60_65,55_60,65_70,70_75,60_65,60_65,60_65,55_60,50_55,50_55,55_60,60_65,45_50,40_45,50_55,50_55,45_50,45_50,50_55,50_55,50_55,50_55,50_55,50_55
"Egypt, Arab Rep.",EGY,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,20_25,20_25,20_25,20_25,20_25,20_25,20_25,20_25,15_20,20_25,15_20,15_20,10_15,10_15,10_15,10_15,10_15,10_15,10_15,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10
Euro area,EMU,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,5_10,5_10,5_10,5_10,10_15,10_15,5_10,5_10,10_15,10_15,5_10,5_10,5_10,5_10,5_10,5_10
Eritrea,ERI,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5
Spain,ESP,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,15_20,15_20,10_15,15_20,15_20,10_15,20_25,15_20,15_20,10_15,10_15,15_20,5_10,15_20,10_15,5_10,5_10,5_10,5_10,5_10,10_15,10_15,5_10,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15
Estonia,EST,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5
Ethiopia,ETH,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,85_90,85_90,90_95,90_95,90_95,90_95,90_95,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,85_90,85_90,95_100,95_100,95_100,95_100,90_95,90_95,90_95,90_95,90_95,90_95,90_95
European Union,EUU,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15
Fragile and conflict affected situations,FCS,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,30_35,35_40,35_40,35_40,35_40,35_40,35_40,35_40,35_40,35_40,35_40,35_40,35_40,35_40,35_40,40_45,40_45,40_45,35_40,35_40,35_40,35_40,35_40,35_40,35_40,30_35,30_35,30_35,30_35,30_35,30_35
Finland,FIN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,15_20,20_25,25_30,20_25,15_20,20_25,15_20,15_20,20_25,15_20,20_25,15_20,10_15,10_15,15_20,15_20,10_15,15_20,20_25,15_20,15_20,15_20,20_25,15_20,15_20,20_25,20_25,20_25,20_25,20_25,20_25
Fiji,FJI,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
