Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Armenia,ARM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,15_20,15_20,30_35,65_70,60_65,30_35,25_30,20_25,20_25,20_25,20_25,15_20,30_35,35_40,30_35,25_30,30_35,30_35,30_35,35_40,35_40,30_35,25_30,25_30,25_30,25_30,25_30,25_30,25_30,25_30,25_30
American Samoa,ASM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5
Antigua and Barbuda,ATG,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5
Australia,AUS,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,5_10,10_15,10_15,10_15,10_15,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15
Austria,AUT,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,65_70,65_70,70_75,70_75,70_75,70_75,65_70,65_70,65_70,70_75,70_75,65_70,65_70,60_65,60_65,60_65,65_70,65_70,65_70,70_75,65_70,65_70,70_75,75_80,80_85,75_80,75_80,75_80,75_80,75_80,75_80
Azerbaijan,AZE,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,5_10,5_10,5_10,10_15,10_15,5_10,5_10,10_15,10_15,5_10,5_10,5_10,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,15_20,10_15,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10
Burundi,BDI,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,85_90,90_95,95_100,85_90,80_85,80_85,80_85,80_85,80_85,80_85,80_85
Belgium,BEL,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,5_10,5_10,5_10,5_10,10_15,10_15,15_20,20_25,20_25,20_25,20_25,20_25,20_25
Benin,BEN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,5_10,5_10,5_10,5_10,5_10,5_10
Burkina Faso,BFA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0_5,5_10,5_10,20_25,30_35,35_40,25_30,20_25,20_25,30_35,25_30,10_15,15_20,20_25,20_25,15_20,10_15,15_20,20_25,15_20,20_25,15_20,15_20,10_15,10_15,5_10,5_10,5_10,5_10,5_10,5_10
Bangladesh,BGD,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,10_15,10_15,5_10,5_10,5_10,0_5,5_10,5_10,5_10,5_10,0_5,5_10,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5
Bulgaria,BGR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0_5,5_10,5_10,5_10,0_5,5_10,5_10,5_10,5_10,5_10,5_10,0_5,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,10_15,5_10,10_15,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20
Bahrain,BHR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5
"Bahamas, The",BHS,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5
Bosnia and Herzegovina,BIH,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,20_25,35_40,50_55,70_75,80_85,80_85,70_75,50_55,50_55,50_55,45_50,45_50,45_50,35_40,45_50,45_50,40_45,30_35,30_35,35_40,45_50,25_30,25_30,40_45,35_40,35_40,35_40,35_40,35_40,35_40,35_40
Belarus,BLR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5
Belize,BLZ,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0_5,0_5,0_5,0_5,0_5,25_30,40_45,40_45,40_45,45_50,70_75,65_70,65_70,40_45,40_45,40_45,80_85,80_85,90_95,75_80,60_65,60_65,45_50,55_60,50_55,45_50,45_50,45_50,45_50,45_50,45_50
Bermuda,BMU,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5
Bolivia,BOL,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,50_55,55_60,50_55,55_60,45_50,40_45,45_50,45_50,40_45,45_50,50_55,50_55,50_55,45_50,45_50,40_45,40_45,40_45,40_45,35_40,30_35,30_35,30_35,30_35,25_30,30_35,30_35,30_35,30_35,30_35,30_35
Brazil,BRA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,90_95,90_95,90_95,95_100,95_100,90_95,90_95,90_95,90_95,90_95,85_90,80_85,85_90,85_90,85_90,85_90,85_90,85_90,80_85,85_90,80_85,85_90,80_85,75_80,70_75,70_75,70_75,70_75,70_75,70_75,70_75
Barbados,BRB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5
Brunei Darussalam,BRN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5
Bhutan,BTN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
Botswana,BWA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5
Central African Republic,CAF,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,80_85,80_85,80_85,80_85,75_80,75_80,75_80,75_80,75_80,75_80,75_80,75_80,75_80,75_80,80_85,80_85,80_85,85_90,85_90,80_85,80_85,80_85,80_85,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
Canada,CAN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,60_65,60_65,60_65,60_65,60_65,60_65,60_65,60_65,60_65,60_65,60_65,55_60,55_60,55_60,55_60,60_65,55_60,60_65,60_65,60_65,60_65,60_65,60_65,60_65,60_65,60_65,60_65,60_65,60_65,60_65,60_65
Central Europe and the Baltics,CEB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,10_15,10_15,5_10,5_10,5_10,5_10,10_15,10_15,10_15,5_10,10_15,10_15,15_20,10_15,10_15,15_20,20_25,20_25,20_25,20_25,20_25,20_25,20_25
Switzerland,CHE,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,50_55,55_60,55_60,55_60,60_65,55_60,50_55,55_60,50_55,55_60,55_60,55_60,55_60,50_55,50_55,55_60,50_55,50_55,55_60,55_60,55_60,50_55,55_60,55_60,55_60,60_65,60_65,60_65,60_65,60_65,60_65
Channel Islands,CHI,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5
Chile,CHL,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,50_55,70_75,80_85,80_85,70_75,70_75,60_65,60_65,45_50,35_40,45_50,50_55,55_60,50_55,45_50,50_55,55_60,40_45,45_50,45_50,40_45,35_40,35_40,35_40,40_45,40_45,40_45,40_45,40_45,40_45,40_45
China,CHN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,20_25,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,20_25,20_25,20_25,20_25,20_25,20_25,20_25,20_25
Cote d'Ivoire,CIV,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,65_70,65_70,55_60,50_55,45_50,60_65,50_55,45_50,30_35,35_40,35_40,35_40,30_35,35_40,30_35,25_30,25_30,30_35,30_35,35_40,25_30,30_35,25_30,20_25,20_25,15_20,15_20,15_20,15_20,15_20,15_20
Cameroon,CMR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,90_95,85_90,70_75,75_80,70_75,70_75,75_80,75_80,75_80,75_80,75_80,75_80,75_80,75_80,75_80,75_80
"Congo, Dem. Rep.",COD,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
"Congo, Rep.",COG,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,85_90,95_100,95_100,95_100,85_90,80_85,80_85,80_85,80_85,80_85,60_65,50_55,60_65,55_60,55_60,50_55,50_55,50_55,50_55,50_55,50_55,50_55
Colombia,COL,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,75_80,75_80,65_70,70_75,75_80,75_80,80_85,70_75,65_70,75_80,75_80,70_75,75_80,75_80,80_85,80_85,80_85,80_85,80_85,70_75,70_75,80_85,75_80,70_75,70_75,65_70,65_70,65_70,65_70,65_70,65_70
Comoros,COM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5
Cabo Verde,CPV,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0_5,0_5,0_5,0_5,5_10,5_10,5_10,5_10,5_10,5_10,5_10,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,5_10,15_20,20_25,15_20,20_25,20_25,20_25,20_25,20_25,20_25
Costa Rica,CRI,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,95_100,90_95,80_85,85_90,90_95,80_85,90_95,95_100,90_95,95_100,95_100,95_100,95_100,95_100,95_100,95_100,90_95,90_95,90_95,95_100,90_95,90_95,90_95,85_90,85_90,95_100,95_100,95_100,95_100,95_100,95_100
Caribbean small states,CSS,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10
Cuba,CUB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,10_15,10_15,10_15,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5
Curacao,CUW,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5
Cayman Islands,CYM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5
Cyprus,CYP,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10
Czech Republic,CZE,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,5_10,5_10,5_10,5_10,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15
Germany,DEU,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,5_10,5_10,5_10,5_10,5_10,5_10,10_15,10_15,10_15,10_15,15_20,15_20,20_25,20_25,20_25,25_30,25_30,25_30,25_30,25_30,25_30,25_30
Djibouti,DJI,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5
Dominica,DMA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,50_55,50_55,50_55,50_55,45_50,50_55,55_60,50_55,45_50,40_45,40_45,30_35,40_45,35_40,25_30,20_25,20_25,15_20,15_20,15_20,15_20,25_30,20_25,25_30,20_25,15_20,15_20,15_20,15_20,15_20,15_20
Denmark,DNK,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0_5,0_5,0_5,0_5,0_5,5_10,0_5,5_10,5_10,10_15,15_20,15_20,15_20,15_20,20_25,25_30,20_25,25_30,25_30,25_30,30_35,40_45,45_50,45_50,55_60,65_70,65_70,65_70,65_70,65_70,65_70
Dominican Republic,DOM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,10_15,10_15,10_15,20_25,10_15,10_15,10_15,5_10,10_15,10_15,5_10,5_10,5_10,10_15,15_20,15_20,15_20,10_15,10_15,10_15,10_15,10_15,10_15,15_20,10_15,10_15,10_15,10_15,10_15,10_15,10_15
Algeria,DZA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5
East Asia & Pacific (excluding high income),EAP,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,20_25,20_25,15_20,15_20,15_20,20_25,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,20_25,20_25,20_25,20_25,20_25,20_25,20_25,20_25
Early-demographic dividend,EAR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,25_30,25_30,25_30,25_30,20_25,20_25,20_25,20_25,20_25,20_25,20_25,15_20,15_20,15_20,15_20,20_25,20_25,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20
East Asia & Pacific,EAS,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,15_20,15_20,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,15_20,10_15,15_20,15_20,15_20,20_25,20_25,20_25,20_25,20_25,20_25
Europe & Central Asia (excluding high income),ECA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,10_15,15_20,15_20,15_20,20_25,20_25,20_25,20_25,20_25,20_25,15_20,15_20,15_20,15_20,20_25,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20
Europe & Central Asia,ECS,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20,20_25,20_25,20_25,20_25,25_30,25_30,25_30,25_30,25_30,25_30,25_30,25_30
Ecuador,ECU,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,75_80,70_75,65_70,75_80,80_85,60_65,65_70,60_65,55_60,65_70,70_75,60_65,60_65,60_65,55_60,55_60,50_55,55_60,60_65,50_55,45_50,55_60,50_55,45_50,45_50,50_55,50_55,50_55,50_55,50_55,50_55
"Egypt, Arab Rep.",EGY,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,20_25,20_25,20_25,20_25,20_25,20_25,20_25,20_25,15_20,20_25,15_20,15_20,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10,5_10
Euro area,EMU,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,15_20,15_20,15_20,20_25,20_25,20_25,25_30,25_30,25_30,25_30,25_30,25_30,25_30,25_30
Eritrea,ERI,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5
Spain,ESP,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,15_20,15_20,10_15,15_20,15_20,10_15,20_25,15_20,15_20,10_15,15_20,20_25,10_15,20_25,15_20,10_15,15_20,15_20,15_20,25_30,30_35,30_35,25_30,35_40,40_45,30_35,30_35,30_35,30_35,30_35,30_35
Estonia,EST,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,5_10,5_10,5_10,10_15,5_10,10_15,10_15,10_15,10_15,10_15,10_15,10_15
Ethiopia,ETH,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,85_90,85_90,90_95,90_95,90_95,90_95,90_95,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,85_90,85_90,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100,95_100
European Union,EUU,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,10_15,10_15,10_15,10_15,15_20,10_15,10_15,10_15,15_20,15_20,15_20,15_20,10_15,10_15,15_20,15_20,15_20,15_20,15_20,20_25,20_25,20_25,25_30,25_30,25_30,25_30,25_30,25_30,25_30,25_30,25_30
Fragile and conflict affected situations,FCS,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,35_40,40_45,40_45,40_45,40_45,35_40,35_40,35_40,40_45,40_45,40_45,35_40,35_40,35_40,40_45,40_45,40_45,40_45,40_45,40_45,35_40,40_45,35_40,35_40,35_40,35_40,35_40,35_40,35_40,35_40,35_40
Finland,FIN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,25_30,30_35,30_35,30_35,25_30,30_35,25_30,25_30,30_35,30_35,30_35,25_30,25_30,20_25,25_30,30_35,25_30,25_30,35_40,30_35,25_30,30_35,40_45,35_40,35_40,40_45,40_45,40_45,40_45,40_45,40_45
Fiji,FJI,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,80_85,80_85,80_85,75_80,75_80,70_75,60_65,65_70,65_70,60_65,60_65,60_65,55_60,40_45,45_50,40_45,40_45,60_65,60_65,60_65,50_55,55_60,65_70,60_65,45_50,45_50,45_50,45_50,45_50,45_50,45_50
France,FRA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,10_15,10_15,15_20,10_15,15_20,15_20,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,10_15,5_10,10_15,10_15,10_15,10_15,10_15,10_15,10_15,15_20,15_20,15_20,15_20,15_20,15_20,15_20,15_20
Faroe Islands,FRO,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,35_40,35_40,40_45,40_45,40_45,40_45,35_40,40_45,40_45,35_40,35_40,30_35,40_45,35_40,40_45,40_45,40_45,40_45,35_40,35_40,25_30,35_40,35_40,35_40,50_55,60_65,60_65,60_65,60_65,60_65,60_65
"Micronesia, Fed. Sts.",FSM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5,0_5
Gabon,GAB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,70_75,70_75,70_75,70_75,70_75,70_75,60_65,60_65,60_65,60_65,60_65,60_65,60_65,55_60,55_60,50_55,55_60,45_50,45_50,50_55,45_50,40_45,40_45,40_45,40_45,40_45,40_45,40_45,40_45,40_45,40_45
