Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Austria,AUT,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan,AZE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burundi,BDI,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Belgium,BEL,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,60.7778979115689,60.2098727277836,60.8542220977454,59.8375863446937,56.9434126238769,56.2544208063551,57.6752109451942,60.8879927049486,56.2473347547974,58.7973514382362,58.179599627898,58.9546923096492,58.5132012997443,56.6998958844437,56.0881059357699,55.5309244070051,55.3006591738986,55.0989397678457,54.5182632832035,52.5822328129524,51.0950305329681,54.186981823084,49.3684223422894,51.9010758969865,47.1357444547006,37.5323517570599,37.5323517570599,37.5323517570599,37.5323517570599,37.5323517570599,37.5323517570599
Benin,BEN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burkina Faso,BFA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Bangladesh,BGD,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,BGR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,34.7998386369569,32.2646958053938,32.4403257511935,36.7739558386188,40.2145123646186,41.3051281437699,42.3307425788932,41.648483142113,40.7371694429043,41.5949919776954,44.7227279437091,44.9143198419626,47.9546586354905,40.8240408240408,40.5904504417516,42.4201764759392,42.8398751703222,34.1034538975709,35.3602189126144,35.9972629244237,33.1377534389465,32.6129980209104,33.888662272698,32.9030160904595,33.8120911202506,33.8120911202506,33.8120911202506,33.8120911202506,33.8120911202506,33.8120911202506,33.8120911202506
Bahrain,BHR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bahamas, The",BHS,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Bosnia and Herzegovina,BIH,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,BLR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belize,BLZ,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Bermuda,BMU,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Bolivia,BOL,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1.00394487054631,0.615248083216357,0.727665348402363,0.175413531447439,0.0211505108809765,0.914002489105627,0.833224617032526,1.0289562377022,1.01476932257543,1.18817146476416,1.73282508383251,4.34662169566647,4.00264991856418,3.66636566494391,2.99675057361796,2.44520920123166,3.27993952358127,2.77436442343765,3.01662610378196,2.77975032234119,2.81592647529302,2.94476612437636,2.90215408668462,2.70532449885834,2.60356792759176,2.60356792759176,2.60356792759176,2.60356792759176,2.60356792759176,2.60356792759176,2.60356792759176
Barbados,BRB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Brunei Darussalam,BRN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,BTN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Botswana,BWA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,CAF,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Canada,CAN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,15.1370941475933,16.7033459793376,15.488228431284,17.6534483957475,19.4060175678861,17.4719868572602,16.1917096184693,14.3877266387727,12.7323292661431,12.6939519298033,12.0210503371885,13.0040014920818,12.5634192674804,12.7034206214316,15.0678902753119,14.8326253295602,16.0310789935328,14.8712001539903,15.1962599665119,14.777616481723,15.0131819506637,14.7078051678238,14.9001572289999,15.5490082601147,16.1190749922158,15.5465605152518,15.5465605152518,15.5465605152518,15.5465605152518,15.5465605152518,15.5465605152518
Central Europe and the Baltics,CEB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,17.3329712239067,17.4620525954151,17.2917868820927,17.4901759342494,17.2959839563943,17.5595522933799,18.0750934702257,18.6446979582438,18.8887222019817,18.5466662769285,19.1532939139309,19.9996346931879,21.7864385096605,21.4375118028625,21.2833751674448,20.7779875956802,20.4109892194366,19.7194584554492,21.325406790087,22.1216144099006,19.3525988907537,19.6500319964751,20.276552141915,20.0311707124642,20.549931382455,13.653416742317,13.653416742317,13.653416742317,13.653416742317,13.653416742317,13.653416742317
Switzerland,CHE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,42.9807972068665,40.3505379368539,40.2112772671148,38.3683864607295,37.2409049220422,39.9932527952705,44.696094291657,40.9875467802297,41.4580123266564,37.6130356908829,39.9945556832618,37.7311492020603,41.6008554189261,42.0290519877676,42.210913645972,40.3900396269186,44.771147161066,42.0310359878987,41.3210812100961,41.5250551197636,39.8761581784049,42.4723317644066,37.3363663046669,37.8201396973225,39.3098627713903,34.931993887771,34.931993887771,34.931993887771,34.931993887771,34.931993887771,34.931993887771
Channel Islands,CHI,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Chile,CHL,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,CHN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.191317022086143,1.58966652123093,1.27322370757823,1.32729763756202,1.26931528460552,1.20770877944325,1.20563549305725,1.23453056564026,1.17978404387997,1.51901504324843,2.26831802088703,2.29039955489035,2.12312424963987,1.91360363774157,1.893174151911,1.97260890318803,1.88782902891769,1.76021942226301,1.83533583670166,1.95384626495467,2.05300514092809,2.33928636039921,2.33928636039921,2.33928636039921,2.33928636039921,2.33928636039921,2.33928636039921,2.33928636039921
Cote d'Ivoire,CIV,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameroon,CMR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Congo, Dem. Rep.",COD,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Congo, Rep.",COG,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,COL,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Comoros,COM,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Cabo Verde,CPV,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Costa Rica,CRI,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caribbean small states,CSS,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Cuba,CUB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Curacao,CUW,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cayman Islands,CYM,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Cyprus,CYP,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czech Republic,CZE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,20.2100496218143,20.1200703174235,20.7426723335083,21.5279435332629,22.2250766411482,20.1898472967396,20.1338075615374,19.4559073142626,20.3918049022035,20.8185913122087,18.6391628149388,19.8682544386669,24.6568853214027,31.2403400309119,31.4178302900107,30.1814941841305,31.1353910153728,29.8208832778816,31.8758628969326,33.3300666405331,32.8183608402101,32.5931133032175,34.9810236829052,35.7466747279323,35.6362226191595,32.488864142539,32.488864142539,32.488864142539,32.488864142539,32.488864142539,32.488864142539
Germany,DEU,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,27.8404090203597,27.4770167927648,29.7568543974576,29.3358495043896,28.6941289591683,28.7325408116153,29.0573116321131,31.0811279335634,29.2634532699706,30.7674488050747,29.6351821468322,29.4396153198393,28.3256064912347,27.3457885398184,27.3381824727338,26.4785644689834,26.435995018428,22.1780346966763,23.4078943220152,22.8711485068631,22.4321438660162,17.7809653046302,15.9463090691627,15.3710037996982,15.6171515488682,14.3199259868293,14.3199259868293,14.3199259868293,14.3199259868293,14.3199259868293,14.3199259868293
Djibouti,DJI,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Dominica,DMA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Denmark,DNK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,DOM,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East Asia & Pacific (excluding high income),EAP,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.15263940195613,1.26548931899131,1.00658552431498,1.04239363366005,0.992966598867891,0.947189844546997,0.947497802833406,0.97327077346518,0.935396713624457,1.21661274105925,1.84352767408101,1.88721225928655,1.77186288938422,1.61814687691069,1.61919976607015,1.6910569569422,1.62015724773717,1.51882297202615,1.59934452978225,1.69930248216045,1.79461499269155,2.04151419691363,2.04151419691363,2.04151419691363,2.04151419691363,2.04151419691363,2.04151419691363,2.04151419691363
Early-demographic dividend,EAR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1.97122031879427,2.00692755546162,1.95238688423593,1.72580083278665,1.7848977728489,2.10129981854562,2.06396877066285,2.21256188372912,2.157808541163,2.1027039764931,2.10732290040412,2.12707886554246,2.0586977111797,1.99811365524281,1.89943062175028,1.75012165549461,1.68563917217981,1.5841465002257,1.45758510055919,1.60358610419662,1.56926664439427,1.82991041297119,1.71388968790339,1.8980961666594,1.78402603348655,0.264383022428893,0.264383022428893,0.264383022428893,0.264383022428893,0.264383022428893,0.264383022428893
East Asia & Pacific,EAS,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,13.7310296152761,13.7408310288949,13.4356986159498,13.83501604254,14.0704329775233,14.2399342964115,14.2189091639639,14.1920715793491,14.7117446729278,14.0820710496013,13.5013113690376,12.8455045225791,11.8749001698926,10.4442566621812,10.6458984438339,10.6771359909147,9.9000622416161,8.43509297002717,8.3487396498222,8.341544702258,7.73006199606231,5.03498948026547,3.81656886734762,3.55903660837882,3.78600376794627,1.94661360680194,1.94661360680194,1.94661360680194,1.94661360680194,1.94661360680194,1.94661360680194
Europe & Central Asia (excluding high income),ECA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,10.9416768860292,11.1853492242858,11.7466312189116,12.6128516229393,11.8867952307638,12.4135022955977,14.0694905593712,14.4102378408279,13.9748126603019,14.6694615344243,15.2950026003499,15.483219343174,15.8690362548817,15.8135553254168,15.4175300865067,15.5366898903045,15.3769259259882,15.2712111314309,15.1949615952939,15.5650997991273,15.3912659470591,15.2576287364697,15.2031041169138,14.5002855452791,15.1734666964231,0.0,0.0,0.0,0.0,0.0,0.0
Europe & Central Asia,ECS,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,22.1772086061523,22.7547184764897,23.5064204238426,24.7912233099873,24.5595534730667,24.8660033721931,26.0428436511422,26.2242806874355,25.6031743893704,25.769671415628,25.3371454356137,25.7063308249505,25.907752680618,25.6048394540903,25.2754666193407,24.727069695198,24.307960698133,23.0586416401632,22.8730268446139,23.0223587783094,22.6574604041449,22.6477403813689,22.0007827198365,21.8186747890582,22.3703401934369,16.0801853005586,16.0801853005586,16.0801853005586,16.0801853005586,16.0801853005586,16.0801853005586
